term,reading,meaning,pos,source_scope,source_type,difficulty,notes
信仰,しんこう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
女性,じょせい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
信号,しんごう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
書籍,しょせき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
人口,じんこう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
食器,しょっき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
人エ,じんこう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
shock,ショック,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
深刻,しんこく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
shopping,ショッヒング,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
診察,しんさつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
shop,ショップ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
人事,じんじ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
書道,しょどう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
神社,じんじゃ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
所得,しょとく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
人種,じんしゅ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
処分,しょぶん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
信じる,しんじる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
初歩,しょほ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
心身,しんしん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
署名,しょめい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
申請,しんせい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
書物,しょもつ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
人生,じんせい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
女優,じょゆう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
親戚,しんせき,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
処理,しょり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
親切,しんせつ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
書類,しょるい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
新鮮,しんせん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
白髪,しらが,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
心臓,しんぞう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
身体,しんたい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
睡眠,すいみん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
診断,しんだん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
水面,すいめん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
慎重,しんちょう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
吸う,すう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
身長,しんちょう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
数学,すうがく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
振動,しんどう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
数字,すうじ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
侵入,しんにゅう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
図々しい,ずうずうしい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
新年,しんねん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
suit,スーツ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
心配,しんぱい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
suitcase,スーツケース,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
審判,しんぱん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
supermarket,スーパー(マーケット),,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
人物,じんぶつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
soup,スープ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
新聞,しんぶん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
末,すえ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
新聞社,しんぶんしゃ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
末っ子,すえっこ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
進歩,しんぽ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
skirt,スカート,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
深夜,しんや,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
姿,すがた,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
親友,しんゆう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
図鑑,ずかん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
信用,しんよう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
好き,すき,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
信頼,しんらい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
隙,すき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
心理,しんり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
杉,すぎ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
真理,しんり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
ski,スキー,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
森林,しんりん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
好き嫌い,すききらい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
親類,しんるい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
透き通る,すきとおる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
人類,じんるい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
隙間,すきま,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
進路,しんろ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
すき焼,すきやき,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
過ぎる,すぎる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
空く,すく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
巣,す,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
すぐ（に）,すぐ（に）,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
酢,す,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
救う,すくう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
図,ず,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
掬う,すくう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
水泳,すいえい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
少ない,すくない,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
西瓜,すいか,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
少なくとも,すくなくとも,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
水産,すいさん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
screen,スクリーン,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
炊事,すいじ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
優れる,すぐれる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
水準,すいじゅん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
図形,ずけい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
推薦,すいせん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
skate,スケート,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
水素,すいそ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
schedule,スケジュール,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
推測,すいそく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
凄い,すごい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
垂直,すいちょく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
少し,すこし,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
switch,スイッチ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
少しも,すこしも,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
水道,すいどう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
過ごす,すごす,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
随筆,ずいひつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
寿司,すし,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
水分,すいぶん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
筋,すじ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
随分,ずいぶん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
筋道,すじみち,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
水平,すいへい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
涼しい,すずしい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
進む,すすむ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
墨,すみ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
勧める,すすめる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
住む,すむ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
進める,すすめる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
済む,すむ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
star,スター,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
澄む,すむ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
start,スタート,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
相撲,すもう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
style,スタイル,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
slide,スライド,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
stand,スタンド,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
ずらす,ずらす,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
頭痛,ずつう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
すらすら,すらすら,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
すっかり,すっかり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
ずらり,ずらり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
すっきり,すっきり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
掏り,すり,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
すっと,すっと,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
slippers,スリッパ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
ずっと,ずっと,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
する,する,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
すっぱい,すっぱい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
ずるい,ずるい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
steak,ステーキ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
すると,すると,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
stage,ステージ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
鋭い,するどい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
素敵,すてき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
擦れ違う,すれちがう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
既に,すでに,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
ずれる,ずれる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
捨てる,すてる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
座る,すわる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
stereotype,ステレオタイプ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
寸法,すんぽう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
strike,スト(ライキ),,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
stove,ストーブ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
stop,ストップ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
背,せ(い),,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
stress,ストレス,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
所為,せい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
砂,すな,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
正解,せいかい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
素直,すなお,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
性格,せいかく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
即ち,すなわち,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
正確,せいかく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
頭脳,ずのう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
生活,せいかつ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
素晴らしい,すばらしい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
税関,ぜいかん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
speaker,スヒーカー,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
世紀,せいき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
speech,スヒーチ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
請求,せいきゅう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
speed,スヒード,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
税金,ぜいきん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
図表,ずひょう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
清潔,せいけつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
spoon,スプーン,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
制限,せいげん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
space,スペース,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
成功,せいこう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
全て,すべて,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
製作,せいさく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
滑る,すべる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
生産,せいさん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
sports,スポーツ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
政治,せいじ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
法 jupon,ズボン,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
正式,せいしき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
smart,スマート,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
性質,せいしつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
住まい,すまい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
誠実,せいじつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
済ます,すます,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
清書,せいしょ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
smartphone,スマートフォン,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
青少年,せいしょうねん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
隅,すみ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
精神,せいしん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
成人,せいじん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
接する,せっする,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
精々,せいぜい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
接続,せつぞく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
成績,せいせき,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
絶対,ぜったい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
製造,せいぞう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
set,セット,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
生存,せいぞん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
設備,せつび,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
贅沢,ぜいたく,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
絶望,ぜつぼう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
成長,せいちょう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
説明,せつめい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
生徒,せいと,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
絶滅,ぜつめつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
制度,せいど,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
節約,せつやく,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
政党,せいとう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
瀬戸物,せともの,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
青年,せいねん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
背中,せなか,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
生年月日,せいねんがっぴ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
ぜひ,ぜひ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
性能,せいのう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
背広,せびろ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
整備,せいび,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
狭い,せまい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
製品,せいひん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
迫る,せまる,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
政府,せいふ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
徳 Seminar,ゼミ（ナール）,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
生物,せいぶつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
せめて,せめて,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
成分,せいぶん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
攻める,せめる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
性別,せいべつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
責める,せめる,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
生命,せいめい,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
cement,セメント,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
正門,せいもん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
台詞,せりふ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
西洋,せいよう,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
self-service,セルフサービス,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
整理,せいり,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
zero,ゼロ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
成立,せいりつ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
cello tape,セロテープ,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
西暦,せいれき,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
世論,せろん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
背負う,せおう,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
世話,せわ,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
sweater,セーター,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
千,せん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
世界,せかい,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
線,せん,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
席,せき,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
栓,せん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
咳,せき,,,cjt4,official_syllabus_2023,2,官方大学日语大纲词汇表；* 为四/六级1-4级重点词汇
善,ぜん,,,cjt4,official_syllabus_2023,4,官方大学日语大纲词汇表；发展目标词汇
